380.32307148494033, 0.1809614911067755
569.8036027153901, 0.1846291174966378
754.8533650421055, 0.18335053889720226
644.4070830335388, 0.1461510048680696
716.0804747669995, 0.11511942871213987
999.999999999999, 0.11507444168734493
1324.7606042588395, 0.1150365578769913
1054.1459956546382, 0.1026603905820847
1421.2541824200682, 0.10137944424450213
1017.7323697119461, 0.09273956774572384
1524.7762082845422, 0.07903746708843973
2055.782189765112, 0.08271929990718463
1694.3675820599155, 0.05296867008883749
2494.287813638069, 0.06904561210766574
3362.927907429953, 0.08637508760631141
5218.638956603336, 0.06522408273824182
4779.575353611989, 0.03669994128009396
5598.756801620286, 0.020549599378705374
6113.072436739211, 0.04287026689144385
7417.012443612793, 0.050288390506317115
6558.339476748863, 0.07015608129865691
9654.567525819042, 0.10484344515371352
8842.292670543675, 0.0639123558047468
9486.352024502869, 0.05273663175042137
10357.791763594954, 0.04155853995794895
11309.284110571203, 0.03162114295455831
11309.284110571203, 0.04899087000170471
14212.541824200653, 0.036553141514973575
14212.541824200653, 0.03779383630405542
12133.035425912773, 0.046500009470952564
17244.12734452938, 0.07622932964597573
17861.108017954895, 0.04644791923171626
17549.90658596249, 0.04148750781353583
19501.873537815252, 0.04643608054098075
22446.314218462823, 0.037732275112230707
25835.313772135658, 0.04143541757429958
26293.435107567355, 0.036470270679824945
29217.89035348352, 0.055066486087170574
29217.89035348352, 0.061269960032580006
34225.60588399122, 0.05876726081109235
34225.60588399122, 0.05256378686568286
34832.506981141516, 0.041395166025798846
38032.30714849404, 0.0711600022730286
45340.7343320012, 0.04011895516451042
53111.77791974991, 0.12074280681150901
101773.2369711944, 0.10080408387475609
69134.47297558555, 0.06611672001969948
94863.52024502869, 0.046222984107741505
139649.1086180473, 0.04493019907942336
72877.82784890739, 0.04998058454719373
67929.91461512915, 0.043786581554372705
70360.39101022933, 0.03633767734358717
34832.506981141516, 0.16794603451215118
69134.47297558555, 0.23733260091299974
13247.606042588395, 0.3665874263633435
26759.680019891803, 0.4272867615024718
