0.3965700132350113, 0.20044061821793996, 0.13
0.5886855775636088, 0.1555341349719899, 0.13
0.7978038359230493, 0.13353726210357944, 0.13
0.986961489723605, 0.11941476537820338, 0.13
1.2087799504759507, 0.11230898383257583, 0.13
1.4804847154782543, 0.10669579194678847, 0.13
1.7590712659232368, 0.10554635104397957, 0.13
2.007108656160162, 0.10763295103310694, 0.13
2.337261896720304, 0.11426520833726768, 0.13
2.7219643447633137, 0.12629556077677373, 0.13
2.982879169218484, 0.14104385014794715, 0.13
3.4048393177048024, 0.17243683248013159, 0.13
3.7323709741846693, 0.2217505275253934, 0.13
3.969486868431566, 0.3091489152758993, 0.13
4.0121817722435384, 0.3977009091285364, 0.13
4.108791718098444, 1.954237953909873, 0.13
4.118927135801999, 5.980666234301958, 0.13
4.165540174370774, 9.897979698477522, 0.13
0.3968958269663214, 0.29101124734621814, 0.15
0.4714446653838867, 0.2525302891449833, 0.15
0.5890907724495845, 0.21256502415327005, 0.15
0.6927391417358619, 0.19205255475314317, 0.15
0.7902607662742629, 0.17886904329501427, 0.15
0.9200276551465126, 0.16996690744171958, 0.15
1.0390001521307857, 0.16152933224595076, 0.15
1.3253243744137753, 0.1581379307332293, 0.15
1.5275505804932779, 0.15803968163288648, 0.15
2.0091589678491397, 0.17110244576828265, 0.15
1.7607118731296385, 0.16115689506960862, 0.15
2.29281611743498, 0.18723736461570584, 0.15
2.5126505610857466, 0.21121993965470443, 0.15
2.6715071914637476, 0.25831269411583074, 0.15
2.7829322677040187, 0.2944156310180866, 0.15
2.8993264838585873, 0.3529048326162229, 0.15
2.9899717566549104, 0.41459205523286263, 0.15
3.0842039119029514, 0.5441566302714941, 0.15
3.1497180147157353, 0.758759438407687, 0.15
3.2170521566869557, 1.1239377033911564, 0.15
3.252014926970107, 1.5205920799407295, 0.15
3.2538921706146624, 1.9760466144463813, 0.15
3.289912448878969, 2.927214838798057, 0.15
3.3261099845159707, 4.207101932360339, 0.15
3.3292120987484006, 6.423751062488458, 0.15
3.365319121417552, 8.60365250012216, 0.15
3.366365023943809, 9.907211102080499, 0.15
0.39316943849304237, 0.4017644143158994, 0.17
0.46232564106307883, 0.35575179373404686, 0.17
0.5661448288386834, 0.31179510203352906, 0.17
0.6793849161338373, 0.2788577298402641, 0.17
0.8664729277412478, 0.2544093471042906, 0.17
1.1051300160371418, 0.23682965930745542, 0.17
1.2998620868562105, 0.23666150759637108, 0.17
1.4832146458198359, 0.2462534376671914, 0.17
1.675386953392056, 0.25884070942317655, 0.17
1.8735253216924967, 0.28327447392408295, 0.17
