380.4265274581998, -1.5454545454545454
573.0869286627683, -1.5782828282828283
748.6428161213687, -1.5909090909090908
649.2008955541073, -1.5606060606060606
709.6820647674753, -1.547979797979798
960.7090375665035, -1.5126262626262625
1323.9051346333003, -1.5126262626262625
1127.779955364923, -1.5151515151515151
1013.4508888747106, -1.4949494949494948
1421.6891276377355, -1.4924242424242424
1526.6954729374804, -1.4722222222222223
2030.221956616658, -1.4949494949494948
1668.926218255853, -1.4191919191919191
2514.1248875976653, -1.452020202020202
3343.3200261321463, -1.4494949494949494
12947.493052559954, -1.5151515151515151
26878.212728100592, -1.525252525252525
4774.37830331305, -1.3106060606060606
5219.171254198989, -1.2878787878787878
6018.622420765874, -1.3055555555555556
5604.660661301346, -1.1843434343434343
7453.1596743822765, -1.2398989898989898
6579.332246575669, -1.2474747474747474
8749.292195890941, -1.303030303030303
10089.472755594177, -1.308080808080808
11227.682820026952, -1.3156565656565657
11029.433117916114, -1.3333333333333333
9395.51729502822, -1.3535353535353536
9564.398005850166, -1.371212121212121
12056.962524145374, -1.297979797979798
13417.12835479909, -1.2878787878787878
13658.295935316108, -1.2853535353535355
18821.815359319357, -1.27020202020202
17527.248055084172, -1.2929292929292928
17527.248055084172, -1.303030303030303
17217.765523252616, -1.3308080808080809
29382.25383971006, -1.255050505050505
29910.388242339097, -1.27020202020202
33882.90652276237, -1.25
34491.93837897594, -1.26010101010101
33882.90652276237, -1.27020202020202
25479.421020778802, -1.303030303030303
22094.9998967306, -1.3156565656565657
25937.40354565774, -1.3282828282828283
34491.93837897594, -1.2954545454545454
33284.62847799911, -1.3282828282828283
44262.3854931868, -1.308080808080808
38383.03084294807, -1.356060606060606
53844.481498056484, -1.323232323232323
67876.81725049662, -1.1893939393939394
67876.81725049662, -1.2373737373737372
67876.81725049662, -1.2676767676767677
67876.81725049662, -1.297979797979798
70338.86526666966, -1.3131313131313131
67876.81725049662, -1.3863636363636362
100446.36755798677, -1.27020202020202
91886.0360310328, -1.2196969696969697
135976.0065731722, -1.1792929292929293
